iteration,time_s,fps,collect_s,update_s,reward_per_step,value_loss,surrogate,entropy,kl,lr,std,ep_tracking_lin_vel,ep_tracking_ang_vel,ep_lin_vel_z,ep_ang_vel_xy,ep_orientation,ep_base_height,ep_torques,ep_torque_limits,ep_dof_vel,ep_dof_acc,ep_action_rate,ep_dof_pos_limits,ep_alive,ep_hip_pos,ep_contact,ep_feet_swing_height,ep_contact_no_vel,ep_stand_still,ep_termination,ep_length_s,unstable_resets
3076,271.4,7470,2.88,0.41,0.02872,0.02693,-0.00729,-1.76553,0.01555,8e-05,0.24117,0.61314,0.30064,-0.01758,-0.01483,-0.00808,-0.00194,-0.02058,-0.00118,-0.01958,-0.00975,-0.01952,-0.00218,0.11009,-0.01635,0.2395,-0.01635,-0.01141,-0.0063,-0.06111,14.67833,0
3077,274.8,7413,2.87,0.44,0.02953,0.02952,-0.0083,-1.75401,0.01359,8e-05,0.24139,0.61943,0.31869,-0.0149,-0.01417,-0.00802,-0.00169,-0.02068,-0.00115,-0.01804,-0.00962,-0.01998,-0.00136,0.11463,-0.01475,0.24686,-0.0181,-0.01119,-0.0524,-0.04167,15.28361,0
3078,278.1,7400,2.89,0.43,0.0296,0.02589,-0.01082,-1.74188,0.01525,5e-05,0.24161,0.54955,0.28024,-0.01581,-0.01351,-0.00735,-0.00142,-0.01932,-0.00098,-0.0183,-0.00901,-0.01823,-0.00351,0.10251,-0.01346,0.2229,-0.01481,-0.01096,-0.03445,-0.04667,13.66867,0
3079,281.4,7370,2.96,0.37,0.02979,0.03061,-0.00743,-1.7336,0.01512,2e-05,0.24174,0.65588,0.34234,-0.02462,-0.01571,-0.00912,-0.00176,-0.02343,-0.00185,-0.01993,-0.01089,-0.02176,-0.0013,0.12407,-0.01938,0.26549,-0.02142,-0.0104,-0.03819,-0.01667,16.54315,0
3080,284.7,7541,2.84,0.42,0.02889,0.03308,-0.00773,-1.72788,0.01276,8e-05,0.24191,0.44851,0.22673,-0.01561,-0.01258,-0.00687,-0.00213,-0.01503,-0.00156,-0.01331,-0.0074,-0.01471,-0.00548,0.08339,-0.01388,0.17735,-0.01494,-0.00856,-0.02542,-0.07917,11.11875,0
3081,288.0,7420,2.91,0.4,0.02929,0.01295,-0.00523,-1.7179,0.01413,3e-05,0.24204,0.32236,0.17866,-0.02152,-0.01269,-0.00864,-0.00349,-0.01417,-0.00218,-0.01192,-0.00592,-0.01274,-0.00892,0.06849,-0.01157,0.1414,-0.01224,-0.0104,-0.05141,-0.15333,9.13267,0
3082,291.3,7505,2.87,0.4,0.03013,0.01835,-0.00715,-1.71079,0.01307,8e-05,0.24222,0.42668,0.21207,-0.01546,-0.01339,-0.00743,-0.00214,-0.01567,-0.00142,-0.0156,-0.00783,-0.01461,-0.00288,0.08121,-0.01523,0.17493,-0.01131,-0.00903,-0.01756,-0.075,10.8275,0
3083,294.4,7758,2.78,0.39,0.02489,0.23196,-0.01111,-1.69991,0.01372,5e-05,0.24242,0.64411,0.32861,-0.0159,-0.01488,-0.00807,-0.00167,-0.02206,-0.00126,-0.01836,-0.00958,-0.02091,-0.00233,0.11848,-0.01461,0.25554,-0.02005,-0.01048,-0.03191,-0.04222,15.79766,0
3084,297.6,7821,2.75,0.39,0.02356,0.05102,-0.00951,-1.6898,0.01612,2e-05,0.24258,0.6139,0.30911,-0.013,-0.01387,-0.00725,-0.00136,-0.01959,-0.00102,-0.0168,-0.0093,-0.01954,-0.00258,0.11096,-0.01362,0.24224,-0.01872,-0.00913,-0.03425,-0.03127,14.7944,0
3085,300.8,7654,2.81,0.4,0.02479,0.04787,-0.01021,-1.68347,0.01328,2e-05,0.24274,0.54084,0.27969,-0.02108,-0.01452,-0.0101,-0.00233,-0.01984,-0.0016,-0.01676,-0.00916,-0.0185,-0.00387,0.10336,-0.01627,0.22133,-0.01772,-0.00994,-0.03741,-0.08246,13.78167,0
3086,304.1,7377,2.85,0.48,0.02685,0.04298,-0.00794,-1.6766,0.01525,1e-05,0.24285,0.59775,0.31641,-0.02454,-0.01565,-0.01082,-0.00242,-0.02087,-0.00169,-0.01822,-0.01007,-0.02038,-0.003,0.11499,-0.01908,0.24674,-0.02083,-0.01049,-0.01665,-0.07063,15.33183,0
3087,307.3,7676,2.83,0.37,0.02767,0.02581,-0.00739,-1.67199,0.01069,5e-05,0.24298,0.42417,0.21417,-0.01997,-0.01285,-0.00841,-0.00237,-0.01525,-0.00145,-0.01384,-0.00736,-0.01454,-0.00277,0.08032,-0.015,0.16952,-0.01486,-0.00902,-0.02989,-0.10208,10.70896,0
3088,310.6,7439,2.9,0.4,0.02948,0.01225,-0.00915,-1.66303,0.01317,0.00011,0.24317,0.67889,0.33577,-0.01485,-0.01501,-0.00832,-0.00142,-0.0213,-0.00118,-0.0179,-0.01006,-0.02114,-0.00222,0.12061,-0.01576,0.26093,-0.02229,-0.00972,-0.05134,-0.02667,16.08078,0
3089,314.0,7312,2.96,0.41,0.02956,0.01889,-0.00732,-1.65376,0.01428,3e-05,0.24329,0.61066,0.30837,-0.01497,-0.01428,-0.00746,-0.0016,-0.02061,-0.00111,-0.0179,-0.0092,-0.01983,-0.00128,0.11085,-0.01387,0.24098,-0.0185,-0.01015,-0.00614,-0.03846,14.78,0
3090,317.3,7326,2.91,0.44,0.02959,0.01297,-0.00764,-1.64801,0.01281,5e-05,0.24344,0.5877,0.30119,-0.01598,-0.01288,-0.00822,-0.00126,-0.01939,-0.0011,-0.01467,-0.00869,-0.0189,-0.00193,0.1075,-0.01335,0.23049,-0.02111,-0.00779,-0.03985,-0.03333,14.33357,0
3091,320.7,7370,2.93,0.4,0.02983,0.0184,-0.00789,-1.64085,0.01373,5e-05,0.24361,0.49076,0.2479,-0.01102,-0.0108,-0.00528,-0.00092,-0.01669,-0.00068,-0.01493,-0.0078,-0.01593,-0.00091,0.08908,-0.01195,0.19207,-0.01422,-0.00872,-0.04526,-0.01754,11.87772,0
3092,324.0,7464,2.9,0.4,0.02994,0.03016,-0.00893,-1.63137,0.01381,8e-05,0.24383,0.76219,0.37844,-0.01799,-0.01647,-0.00792,-0.00129,-0.02432,-0.00123,-0.01946,-0.01122,-0.02407,-0.00236,0.13573,-0.01811,0.29322,-0.02456,-0.01024,-0.07003,-0.01429,18.0969,0
3093,327.3,7421,2.93,0.38,0.02758,0.13046,-0.007,-1.61948,0.01442,0.00011,0.24406,0.57458,0.28408,-0.01929,-0.01542,-0.00792,-0.00188,-0.02194,-0.00187,-0.02111,-0.01022,-0.01976,-0.00268,0.1069,-0.01789,0.22978,-0.01352,-0.01335,-0.00779,-0.04744,14.25269,0
3094,330.3,8163,2.63,0.38,0.02426,0.0684,-0.00833,-1.60928,0.01564,3e-05,0.24422,0.59449,0.29732,-0.01302,-0.01315,-0.00676,-0.00118,-0.01953,-0.00083,-0.01684,-0.00924,-0.01925,-0.00102,0.10701,-0.01434,0.2337,-0.0179,-0.0087,-0.02996,-0.01333,14.26756,0
3095,333.9,6750,3.12,0.52,0.02462,0.02641,-0.00996,-1.60124,0.01365,5e-05,0.2444,0.52802,0.26683,-0.0173,-0.0143,-0.00813,-0.00209,-0.01857,-0.00135,-0.01595,-0.00867,-0.01786,-0.00268,0.09791,-0.01636,0.20987,-0.01714,-0.00926,-0.03371,-0.05965,13.0543,0
3096,337.7,6446,3.31,0.5,0.02808,0.03198,-0.00777,-1.592,0.01397,5e-05,0.24462,0.58453,0.29304,-0.01555,-0.01383,-0.0077,-0.00155,-0.01944,-0.00102,-0.01709,-0.00919,-0.0192,-0.00127,0.1066,-0.01568,0.23069,-0.01852,-0.00931,-0.04455,-0.03627,14.21353,0
3097,341.5,6515,3.35,0.42,0.02852,0.0246,-0.00775,-1.58165,0.01399,3e-05,0.24481,0.6754,0.33691,-0.01651,-0.01609,-0.00856,-0.00183,-0.0222,-0.00131,-0.01882,-0.01068,-0.0219,-0.00239,0.12221,-0.0171,0.26421,-0.02213,-0.01069,-0.04391,-0.03765,16.2951,0
3098,345.4,6399,3.42,0.42,0.02854,0.04494,-0.00814,-1.57207,0.01473,3e-05,0.24505,0.61101,0.30692,-0.02392,-0.0172,-0.00922,-0.00225,-0.0232,-0.00196,-0.02237,-0.0109,-0.02129,-0.00328,0.11534,-0.02131,0.24646,-0.01693,-0.0127,-0.02537,-0.03333,15.37817,0
3099,348.7,7414,2.93,0.38,0.02868,0.03192,-0.00725,-1.56197,0.01311,2e-05,0.2452,0.51401,0.26114,-0.01711,-0.01386,-0.00763,-0.00161,-0.01775,-0.00132,-0.01551,-0.00849,-0.01737,-0.00557,0.09583,-0.01572,0.20556,-0.01756,-0.0082,-0.01645,-0.05208,12.77729,0
3100,352.0,7434,2.9,0.41,0.02989,0.02279,-0.00666,-1.55263,0.01438,0.00011,0.24545,0.51186,0.26574,-0.01663,-0.01354,-0.00725,-0.0016,-0.01893,-0.00103,-0.01801,-0.00905,-0.01801,-0.0013,0.09757,-0.0142,0.21256,-0.01447,-0.01054,-0.01911,-0.01569,13.00941,0
3101,355.4,7295,2.95,0.42,0.0295,0.0244,-0.00703,-1.54016,0.0134,5e-05,0.24562,0.36758,0.1815,-0.01192,-0.01068,-0.00584,-0.00168,-0.01384,-0.00122,-0.01253,-0.00646,-0.01269,-0.00502,0.06779,-0.01071,0.14453,-0.0095,-0.00744,-0.01276,-0.075,9.03833,0
3102,358.7,7279,2.9,0.47,0.03023,0.01978,-0.00538,-1.53258,0.01333,2e-05,0.24573,0.60049,0.2932,-0.01413,-0.0138,-0.00746,-0.00164,-0.02019,-0.00098,-0.01743,-0.00941,-0.01971,-0.00079,0.10761,-0.0146,0.23274,-0.01707,-0.01074,-0.03692,-0.025,14.34812,0
3103,362.0,7433,2.91,0.39,0.02982,0.01088,-0.0075,-1.52595,0.01243,3e-05,0.24591,0.48568,0.24186,-0.01392,-0.01231,-0.00684,-0.00176,-0.01794,-0.00126,-0.01623,-0.00815,-0.01679,-0.00202,0.08973,-0.01253,0.19433,-0.01319,-0.01074,-0.02522,-0.04706,11.96412,0
3104,365.1,7944,2.68,0.41,0.02433,0.13191,-0.00974,-1.51566,0.01508,8e-05,0.24618,0.64077,0.32231,-0.01846,-0.0152,-0.00822,-0.00138,-0.02261,-0.0015,-0.01931,-0.01058,-0.02178,-0.00221,0.11796,-0.01791,0.25291,-0.01884,-0.0107,-0.0164,-0.02619,15.72786,0
3105,368.2,7988,2.68,0.4,0.02446,0.0628,-0.01019,-1.50364,0.01405,5e-05,0.24635,0.62268,0.31621,-0.01577,-0.01501,-0.00807,-0.00147,-0.02146,-0.00137,-0.01706,-0.00954,-0.02075,-0.00382,0.11435,-0.01665,0.24757,-0.02076,-0.00935,-0.02987,-0.03778,15.24733,0
3106,371.5,7593,2.84,0.4,0.0247,0.0542,-0.00928,-1.49435,0.0158,2e-05,0.24653,0.59602,0.29738,-0.01815,-0.0145,-0.00844,-0.00219,-0.02108,-0.00139,-0.01855,-0.00974,-0.02026,-0.00276,0.10932,-0.01714,0.23397,-0.0178,-0.01147,-0.0159,-0.06939,14.57617,0
3107,374.7,7675,2.81,0.4,0.0267,0.0324,-0.00809,-1.48601,0.01347,2e-05,0.24669,0.54538,0.26818,-0.01674,-0.01474,-0.00776,-0.00201,-0.01918,-0.00152,-0.01798,-0.00909,-0.01874,-0.00533,0.09987,-0.01535,0.21431,-0.0169,-0.01149,-0.02966,-0.07187,13.31563,0
3108,377.9,7493,2.88,0.4,0.02783,0.03307,-0.00782,-1.47923,0.01503,1e-05,0.24679,0.55393,0.28817,-0.02009,-0.01493,-0.0094,-0.00202,-0.02057,-0.00168,-0.01772,-0.00984,-0.01985,-0.00338,0.10631,-0.01738,0.22715,-0.01842,-0.01017,-0.01359,-0.052,14.17427,0
3109,381.5,6923,3.18,0.37,0.02834,0.03033,-0.00688,-1.47427,0.01174,3e-05,0.24692,0.57524,0.29492,-0.02019,-0.01444,-0.00847,-0.00189,-0.02147,-0.00152,-0.01852,-0.00993,-0.02038,-0.00175,0.109,-0.01737,0.23243,-0.01737,-0.01115,-0.03121,-0.04298,14.53298,0
3110,384.9,7302,2.97,0.39,0.02877,0.02024,-0.00885,-1.46706,0.01312,2e-05,0.24708,0.58729,0.29659,-0.01759,-0.01501,-0.00813,-0.00172,-0.02195,-0.00148,-0.0199,-0.0101,-0.02082,-0.00179,0.11026,-0.01767,0.23724,-0.01642,-0.01233,-0.00434,-0.03529,14.70118,0
3111,388.3,7122,2.98,0.47,0.02881,0.02072,-0.0065,-1.46025,0.01397,2e-05,0.24721,0.5398,0.27725,-0.0212,-0.01548,-0.00941,-0.00197,-0.02064,-0.00202,-0.01778,-0.00915,-0.01947,-0.00243,0.10319,-0.01907,0.21815,-0.01679,-0.01073,-0.0066,-0.06282,13.75897,0
3112,391.7,7142,3.04,0.41,0.02912,0.02259,-0.00692,-1.4542,0.01159,8e-05,0.24736,0.51479,0.26026,-0.01517,-0.01236,-0.00679,-0.00145,-0.01818,-0.00112,-0.01528,-0.00834,-0.01744,-0.00387,0.09434,-0.01501,0.2028,-0.01599,-0.00867,-0.0232,-0.03778,12.57889,0
3113,395.3,6826,3.18,0.42,0.02933,0.01707,-0.00732,-1.44399,0.01512,8e-05,0.24756,0.65262,0.32012,-0.01681,-0.01463,-0.00744,-0.00127,-0.02239,-0.00142,-0.01897,-0.01012,-0.02164,-0.00162,0.11629,-0.01707,0.25199,-0.01848,-0.01185,-0.02778,-0.02375,15.50592,0
3114,398.7,7421,2.93,0.38,0.02751,0.11787,-0.00836,-1.43363,0.01636,8e-05,0.2478,0.64225,0.31417,-0.0163,-0.01377,-0.00679,-0.00117,-0.02239,-0.00144,-0.01941,-0.01002,-0.02147,-0.00121,0.11425,-0.01486,0.2483,-0.01893,-0.01116,0.0,0.0,15.23333,0
3115,401.6,8270,2.58,0.39,0.02404,0.05162,-0.00756,-1.4243,0.01405,2e-05,0.24791,0.63603,0.32016,-0.0166,-0.01497,-0.00844,-0.00177,-0.02263,-0.00167,-0.01811,-0.01022,-0.02165,-0.00357,0.11601,-0.01684,0.25159,-0.02056,-0.01006,-0.0256,-0.04111,15.46822,0
3116,404.9,7442,2.9,0.41,0.02556,0.03577,-0.00963,-1.41826,0.01288,3e-05,0.24809,0.59787,0.29534,-0.01643,-0.01438,-0.00748,-0.00184,-0.02073,-0.00128,-0.01866,-0.00985,-0.02036,-0.00251,0.10789,-0.01551,0.23326,-0.01848,-0.01085,-0.03368,-0.05833,14.38583,0
3117,408.2,7466,2.88,0.41,0.0282,0.05452,-0.00827,-1.40955,0.01358,2e-05,0.24825,0.57642,0.28648,-0.0164,-0.01402,-0.00705,-0.00154,-0.02053,-0.00112,-0.01801,-0.00984,-0.01988,-0.00138,0.10589,-0.01595,0.22845,-0.0169,-0.01058,-0.02318,-0.02982,14.1193,0
3118,411.5,7442,2.88,0.42,0.02697,0.02178,-0.00912,-1.40223,0.01071,8e-05,0.24846,0.52915,0.26875,-0.01863,-0.01408,-0.00797,-0.00237,-0.01934,-0.00165,-0.01572,-0.00882,-0.01861,-0.00413,0.09894,-0.01742,0.20745,-0.01809,-0.00951,-0.03842,-0.08947,13.19158,0
3119,414.9,7258,2.98,0.41,0.02884,0.01246,-0.00811,-1.39074,0.01445,5e-05,0.24862,0.52672,0.25898,-0.01624,-0.01296,-0.00778,-0.00161,-0.01922,-0.00159,-0.01657,-0.00853,-0.0182,-0.002,0.09605,-0.01516,0.20652,-0.0162,-0.01063,-0.02469,-0.05294,12.80647,0
3120,418.3,7217,2.98,0.43,0.02982,0.01104,-0.00752,-1.38492,0.01411,5e-05,0.24871,0.67082,0.33518,-0.01918,-0.01521,-0.00817,-0.00147,-0.02331,-0.0013,-0.01881,-0.01078,-0.02294,-0.00201,0.12215,-0.01794,0.26235,-0.02137,-0.01016,-0.03514,-0.01905,16.28714,0
3121,421.7,7233,2.94,0.46,0.03029,0.02189,-0.00814,-1.37838,0.01431,8e-05,0.24887,0.66972,0.33798,-0.01852,-0.01619,-0.00834,-0.00148,-0.0237,-0.0014,-0.02025,-0.01114,-0.02301,-0.00266,0.1237,-0.0177,0.26614,-0.02042,-0.01099,-0.02418,-0.01538,16.49385,0
3122,425.0,7403,2.92,0.4,0.03016,0.03157,-0.00608,-1.36646,0.01287,8e-05,0.24913,0.64604,0.31825,-0.01569,-0.01457,-0.00747,-0.00134,-0.02279,-0.0013,-0.01875,-0.0101,-0.0219,-0.00113,0.11671,-0.01733,0.25136,-0.02114,-0.01152,-0.0135,-0.01875,15.56104,0
3123,428.5,7122,2.98,0.47,0.02943,0.01885,-0.00642,-1.35379,0.01305,5e-05,0.24934,0.36923,0.17917,-0.01015,-0.00973,-0.00576,-0.00174,-0.01379,-0.00103,-0.01135,-0.00613,-0.01291,-0.0054,0.0667,-0.00939,0.1437,-0.01153,-0.00648,-0.00793,-0.08788,8.89273,0
3124,431.9,7190,2.94,0.47,0.03024,0.10998,-0.00798,-1.34275,0.01422,0.00011,0.24964,0.5545,0.2778,-0.01448,-0.01465,-0.00722,-0.00168,-0.0199,-0.00144,-0.01717,-0.00936,-0.01976,-0.00221,0.1028,-0.01701,0.22042,-0.01833,-0.00977,-0.02419,-0.04,13.70644,0
3125,435.1,7612,2.83,0.4,0.0231,0.15978,-0.01162,-1.32928,0.01577,8e-05,0.24987,0.64353,0.31418,-0.01377,-0.01524,-0.00749,-0.00161,-0.02155,-0.00092,-0.01925,-0.01035,-0.02182,-0.00298,0.11486,-0.01387,0.24977,-0.01937,-0.01135,-0.0223,-0.04333,15.315,0
3126,438.5,7374,2.85,0.48,0.02257,0.07555,-0.00809,-1.31934,0.01783,1e-05,0.25002,0.59754,0.29988,-0.01739,-0.01498,-0.00809,-0.00176,-0.02101,-0.00156,-0.01661,-0.00961,-0.02056,-0.00486,0.10973,-0.01765,0.23373,-0.02109,-0.00917,-0.02586,-0.05708,14.63079,0
3127,441.7,7502,2.88,0.4,0.0259,0.03783,-0.00831,-1.31523,0.01409,1e-05,0.25011,0.48193,0.24766,-0.01883,-0.01372,-0.00851,-0.00204,-0.01858,-0.00166,-0.01671,-0.00867,-0.01804,-0.0036,0.09289,-0.01585,0.19817,-0.01448,-0.01122,-0.02098,-0.07569,12.385,0
3128,445.2,7165,3.02,0.41,0.02707,0.02675,-0.00766,-1.31034,0.01271,8e-05,0.25028,0.56774,0.28288,-0.01869,-0.0141,-0.00882,-0.00208,-0.02035,-0.0017,-0.01675,-0.00936,-0.01998,-0.00285,0.10423,-0.01526,0.22106,-0.01917,-0.01106,-0.03852,-0.06508,13.89683,0
3129,448.7,6888,3.11,0.46,0.02861,0.01622,-0.00645,-1.29912,0.01419,5e-05,0.25049,0.52692,0.26787,-0.01767,-0.01401,-0.00771,-0.00189,-0.02043,-0.00174,-0.0178,-0.00937,-0.01948,-0.0026,0.09949,-0.01596,0.21288,-0.01615,-0.01101,-0.0233,-0.0525,13.26575,0
3130,452.3,6854,3.17,0.42,0.02959,0.04111,-0.00688,-1.29148,0.01564,2e-05,0.25064,0.48365,0.25044,-0.01231,-0.01214,-0.00617,-0.00125,-0.01754,-0.00098,-0.01475,-0.00837,-0.01755,-0.00188,0.09146,-0.01206,0.19822,-0.01602,-0.00757,-0.02884,-0.03922,12.19451,0
3131,456.1,6462,3.28,0.53,0.03,0.0195,-0.00787,-1.28328,0.01195,8e-05,0.25087,0.60982,0.30497,-0.01338,-0.01362,-0.0067,-0.00128,-0.02188,-0.00117,-0.01781,-0.00926,-0.02109,-0.00123,0.11035,-0.01345,0.23927,-0.01804,-0.01101,-0.01892,-0.02222,14.71389,0
3132,460.0,6419,3.38,0.45,0.02895,0.01937,-0.00578,-1.27394,0.01386,3e-05,0.251,0.44169,0.2272,-0.01605,-0.01276,-0.00735,-0.00188,-0.01709,-0.00154,-0.01488,-0.00799,-0.01662,-0.0042,0.08501,-0.01538,0.17947,-0.01505,-0.00925,-0.01086,-0.07059,11.33431,0
3133,463.7,6602,3.22,0.51,0.03014,0.01376,-0.00784,-1.26764,0.01364,0.00011,0.25122,0.70431,0.35018,-0.01553,-0.0161,-0.00811,-0.00159,-0.02423,-0.00158,-0.01962,-0.01137,-0.02424,-0.00274,0.12725,-0.01703,0.2744,-0.02265,-0.01052,-0.01582,-0.02667,16.96733,0
3134,467.1,7152,3.02,0.42,0.03023,0.01913,-0.00685,-1.25767,0.01429,3e-05,0.25135,0.64252,0.31593,-0.01396,-0.01438,-0.0068,-0.00136,-0.02233,-0.00122,-0.01839,-0.01031,-0.02204,-0.00065,0.1148,-0.01609,0.24978,-0.01833,-0.01019,-0.01289,-0.0125,15.30625,0
3135,470.6,7064,3.06,0.42,0.0265,0.13256,-0.0079,-1.25001,0.01301,0.00011,0.25164,0.60866,0.30122,-0.01321,-0.01403,-0.00671,-0.00141,-0.02119,-0.00135,-0.01771,-0.01003,-0.02128,-0.00187,0.10951,-0.01433,0.23661,-0.0183,-0.01007,-0.02995,-0.02143,14.60167,0
3136,473.9,7456,2.86,0.44,0.02501,0.05014,-0.00858,-1.23617,0.01403,3e-05,0.25181,0.48672,0.24071,-0.01455,-0.01201,-0.00651,-0.00147,-0.01795,-0.00126,-0.01558,-0.00864,-0.01738,-0.00105,0.08945,-0.01333,0.19348,-0.01442,-0.00971,-0.0059,-0.03846,11.92692,0
3137,477.2,7421,2.9,0.41,0.02601,0.03274,-0.01085,-1.22762,0.01442,0.00011,0.25208,0.49247,0.24154,-0.01253,-0.01153,-0.00631,-0.00164,-0.01777,-0.00102,-0.01519,-0.00833,-0.01762,-0.00159,0.08973,-0.01288,0.19265,-0.01467,-0.00928,-0.02043,-0.05717,11.96385,0
3138,480.5,7443,2.91,0.4,0.02771,0.03292,-0.00604,-1.21341,0.01926,1e-05,0.25227,0.62959,0.30844,-0.01989,-0.0153,-0.00846,-0.00206,-0.02339,-0.00171,-0.02065,-0.01097,-0.02267,-0.00251,0.11506,-0.01717,0.24684,-0.01875,-0.01245,-0.02306,-0.04825,15.34167,0
3139,483.9,7346,2.97,0.38,0.02874,0.02453,-0.00821,-1.208,0.0133,2e-05,0.25239,0.62555,0.30917,-0.01551,-0.0145,-0.00737,-0.0018,-0.02266,-0.00136,-0.01815,-0.00995,-0.02189,-0.0018,0.1131,-0.01577,0.24478,-0.01935,-0.0105,-0.0334,-0.034,15.08013,0
3140,487.3,7183,2.95,0.48,0.02928,0.02868,-0.00696,-1.20283,0.01252,2e-05,0.25247,0.70165,0.35069,-0.01595,-0.0154,-0.00747,-0.00132,-0.02462,-0.00129,-0.02059,-0.0118,-0.02485,-0.00128,0.12776,-0.01677,0.2745,-0.02074,-0.01136,-0.04321,-0.01818,17.03524,0
3141,490.7,7198,2.93,0.48,0.02931,0.04908,-0.00545,-1.19904,0.01343,1e-05,0.25255,0.59373,0.2965,-0.01407,-0.01282,-0.00714,-0.00125,-0.02025,-0.00113,-0.01494,-0.00941,-0.02038,-0.00105,0.10701,-0.01458,0.22851,-0.02146,-0.00782,-0.04006,-0.02917,14.26813,0
3142,494.0,7400,2.93,0.39,0.02851,0.01824,-0.00756,-1.19415,0.00912,5e-05,0.25272,0.59086,0.29679,-0.01528,-0.01371,-0.00736,-0.00166,-0.02125,-0.00149,-0.01822,-0.01039,-0.02166,-0.00201,0.10981,-0.01471,0.23485,-0.0188,-0.01142,-0.0131,-0.04852,14.64085,0
3143,497.3,7453,2.9,0.4,0.02905,0.01158,-0.00893,-1.18132,0.01441,0.00011,0.25298,0.45543,0.22302,-0.0145,-0.01092,-0.00675,-0.00169,-0.01598,-0.00136,-0.01254,-0.00724,-0.0159,-0.00239,0.08191,-0.01241,0.17527,-0.015,-0.0082,-0.03351,-0.06,10.922,0
3144,500.8,7006,3.1,0.41,0.02967,0.03055,-0.00539,-1.16992,0.01688,5e-05,0.25311,0.63918,0.32299,-0.01381,-0.01351,-0.00667,-0.0012,-0.0213,-0.00125,-0.01588,-0.00998,-0.02193,-0.00193,0.11556,-0.01332,0.24943,-0.02337,-0.00829,-0.02403,-0.01765,15.40824,0
3145,504.7,6380,3.31,0.54,0.0285,0.15402,-0.00783,-1.15646,0.01521,8e-05,0.25346,0.57105,0.28801,-0.01685,-0.01379,-0.00744,-0.0017,-0.02176,-0.00142,-0.0196,-0.01036,-0.02123,-0.00165,0.10615,-0.01494,0.23122,-0.017,-0.01138,-0.02998,-0.03929,14.15286,0
3146,507.6,8360,2.56,0.38,0.02397,0.09092,-0.00769,-1.14244,0.01531,2e-05,0.25364,0.60503,0.29601,-0.01512,-0.0136,-0.00687,-0.00125,-0.02148,-0.00135,-0.0193,-0.01037,-0.02152,-0.00135,0.10959,-0.01553,0.23667,-0.0165,-0.0118,-0.01318,-0.01061,14.61242,0
3147,510.8,7610,2.84,0.39,0.02377,0.04262,-0.00955,-1.1366,0.01306,8e-05,0.25377,0.61536,0.30943,-0.01778,-0.01569,-0.00883,-0.00186,-0.02204,-0.00159,-0.01894,-0.01093,-0.02248,-0.00201,0.11427,-0.01807,0.246,-0.0203,-0.0108,-0.0217,-0.06095,15.23649,0
3148,514.5,6805,3.11,0.51,0.02663,0.03816,-0.00886,-1.12957,0.01443,5e-05,0.25395,0.6468,0.32245,-0.01676,-0.01502,-0.00841,-0.00176,-0.02247,-0.00143,-0.01842,-0.01053,-0.02297,-0.00207,0.11805,-0.01766,0.25247,-0.02135,-0.01073,-0.0389,-0.04917,15.7395,0
3149,517.9,7218,2.94,0.47,0.02772,0.02395,-0.00877,-1.11902,0.01386,5e-05,0.25422,0.64367,0.32195,-0.01995,-0.01558,-0.00861,-0.00214,-0.02336,-0.00179,-0.0196,-0.01087,-0.02367,-0.00227,0.11875,-0.01768,0.25336,-0.02035,-0.01224,-0.017,-0.05143,15.83283,0
3150,521.3,7151,2.99,0.44,0.02905,0.03262,-0.00971,-1.10359,0.01511,0.00011,0.25463,0.65403,0.32569,-0.01679,-0.01578,-0.00805,-0.00182,-0.02423,-0.00168,-0.02155,-0.01193,-0.02409,-0.00146,0.12069,-0.01875,0.25922,-0.01912,-0.0129,-0.00865,-0.03922,16.09231,0
3151,524.7,7227,3.0,0.4,0.02942,0.024,-0.0082,-1.08459,0.01445,5e-05,0.25493,0.61026,0.30542,-0.01757,-0.01482,-0.00812,-0.00169,-0.02227,-0.00212,-0.02016,-0.01089,-0.02258,-0.00176,0.11401,-0.01729,0.2456,-0.01744,-0.01237,-0.01157,-0.02917,15.20146,0
3152,528.1,7245,2.99,0.4,0.02911,0.03109,-0.00814,-1.07264,0.01447,5e-05,0.25514,0.60089,0.29136,-0.02004,-0.01527,-0.00761,-0.00188,-0.02114,-0.00178,-0.01787,-0.01003,-0.02152,-0.00427,0.10798,-0.01567,0.23077,-0.01969,-0.01096,-0.02766,-0.05769,14.39692,0
3153,531.5,7249,2.95,0.44,0.02936,0.0137,-0.00694,-1.06452,0.01382,2e-05,0.25525,0.58194,0.28853,-0.01303,-0.01234,-0.00661,-0.00139,-0.01973,-0.00124,-0.01547,-0.00901,-0.02045,-0.00182,0.10461,-0.01386,0.22534,-0.01818,-0.00946,-0.02583,-0.03137,13.94824,0
3154,534.8,7401,2.93,0.39,0.0298,0.01245,-0.00803,-1.06018,0.01312,3e-05,0.25535,0.70056,0.34282,-0.01304,-0.01409,-0.00661,-0.00124,-0.02237,-0.00117,-0.01854,-0.01126,-0.0242,-0.00148,0.12317,-0.01574,0.26803,-0.02345,-0.00955,-0.03266,-0.02353,16.42235,0
3155,538.2,7327,2.96,0.4,0.02983,0.01351,-0.00751,-1.05486,0.0107,8e-05,0.25549,0.61512,0.30823,-0.01368,-0.01287,-0.00653,-0.00114,-0.02043,-0.00146,-0.0159,-0.00971,-0.02158,-0.00035,0.11134,-0.01445,0.23892,-0.02131,-0.00887,-0.05347,-0.01389,14.84491,0
